Player,Team,Games,SignatureAgentsRankedByUsage,RoundsPlayed,Rating,AverageCombatScore,KillsDeath,KAST,ADPR,KPR,APR,FKPR,FDPR,HeadshotPercent,ClutchSuccessPercent,Kills,Deaths,Assists,FirstKills,FirstDeaths,Year,IGL,CleanedRating,AdjustedRating,SelfishIndex,Region_x,Region_y,Region
darklight,Solary,194,"['viper', 'omen', 'astra', 'killjoy']",226,0.81,168.4,0.77,72%,107.5,0.57,0.31,0.05,0.05,20%,21%,129,167,71,12,12,2024,False,0.81,0.59,0.48,EMEAS,EMEAS,EMEAS
darkosek,Incognito,149,"['skye', 'omen', 'breach', 'kayo', 'sova']",516,0.88,179.5,0.82,66%,125.3,0.65,0.29,0.07,0.09,30%,13%,335,407,150,37,44,2024,False,0.88,0.74,0.35,EMEAS,EMEAS,EMEAS
dasani,Koopa Troopas,66,"['jett', 'raze', 'chamber', 'breach']",302,1.09,215.3,1.14,72%,146.8,0.77,0.2,0.19,0.12,32%,3%,232,203,59,57,37,2024,False,1.09,0.84,0.16,Pacific,Pacific,Pacific
daveeski,Permitta Unicorns,218,"['breach', 'raze', 'jett', 'kayo', 'skye']",398,0.87,188.3,0.83,68%,127.6,0.64,0.31,0.11,0.12,26%,15%,253,303,123,42,47,2024,False,0.87,0.7,0.38,EMEAS,EMEAS,EMEAS
davih,CGN Esports,281,"['sova', 'omen', 'sage', 'fade', 'jett']",1402,1.15,199.1,1.19,73%,137.6,0.7,0.3,0.06,0.05,23%,15%,979,821,418,85,71,2024,False,1.15,1.12,0.3,EMEAS,EMEAS,EMEAS
davud,who cars?,183,"['jett', 'raze', 'chamber', 'reyna']",356,0.85,201.4,0.86,66%,138.5,0.71,0.19,0.18,0.23,26%,4%,253,294,66,64,81,2024,False,0.85,0.67,0.21,EMEAS,EMEAS,EMEAS
dazlly,Vision Esports,466,"['killjoy', 'cypher', 'viper', 'neon']",1006,0.98,208.0,0.98,67%,140.0,0.73,0.17,0.12,0.09,29%,12%,737,753,166,119,87,2024,False,0.98,0.91,0.18,EMEAS,EMEAS,EMEAS
dcrulz,Orangutan,92,"['killjoy', 'jett', 'cypher', 'chamber']",805,0.94,192.5,0.95,65%,128.3,0.67,0.16,0.1,0.1,31%,17%,542,569,132,82,84,2024,False,0.94,0.85,0.22,Pacific,Pacific,Pacific
deadink,Fenerbahçe Esports,286,"['jett', 'raze', 'fade']",290,0.73,162.9,0.69,63%,114.6,0.55,0.17,0.11,0.15,23%,12%,159,232,50,32,44,2024,False,0.73,0.56,0.34,EMEAS,EMEAS,EMEAS
deadly10,Reckoning Esports,302,"['jett', 'raze', 'killjoy', 'kayo', 'neon']",743,0.94,207.2,0.96,65%,137.6,0.73,0.19,0.16,0.15,28%,5%,543,566,140,120,109,2024,False,0.94,0.84,0.19,Pacific,Pacific,Pacific
deepmans,Digital Athletics,188,"['jett', 'sova', 'skye', 'kayo', 'raze']",253,0.8,179.0,0.79,68%,113.3,0.62,0.28,0.09,0.15,37%,28%,157,199,70,22,38,2024,False,0.8,0.6,0.38,EMEAS,EMEAS,EMEAS
delend,invincible gc,132,"['astra', 'viper', 'omen', 'brimstone', 'killjoy']",211,0.77,155.7,0.71,66%,102.1,0.54,0.32,0.02,0.07,28%,8%,113,160,67,5,14,2024,False,0.77,0.55,0.54,GameChangers,GameChangers,GameChangers
demek,Incognito,203,"['jett', 'raze', 'neon']",360,0.85,194.1,0.84,66%,125.4,0.66,0.17,0.15,0.18,21%,10%,238,284,60,53,65,2024,False,0.85,0.67,0.23,EMEAS,EMEAS,EMEAS
deminatix,İstanbul Wildcats,117,"['jett', 'raze', 'neon', 'yoru']",794,0.97,231.3,0.99,65%,148.9,0.78,0.16,0.19,0.21,26%,14%,623,630,127,153,164,2024,False,0.97,0.87,0.14,EMEAS,EMEAS,EMEAS
denaro,TBK Esports,323,"['sova', 'skye', 'fade', 'breach']",1145,0.94,171.9,0.89,73%,112.9,0.59,0.33,0.06,0.08,26%,17%,677,757,376,66,91,2024,False,0.94,0.89,0.48,Americas,Americas,Americas
depyro,Team RA'AD,401,"['breach', 'skye', 'kayo', 'sage']",966,0.99,186.2,0.91,72%,122.4,0.63,0.39,0.06,0.07,21%,13%,605,668,373,54,68,2024,False,0.99,0.92,0.49,EMEAS,EMEAS,EMEAS
deqadz,Requiem,111,"['omen', 'viper', 'brimstone', 'breach', 'astra']",662,1.01,195.4,1.0,72%,125.6,0.68,0.38,0.09,0.1,19%,13%,452,453,252,57,64,2024,False,1.01,0.88,0.4,EMEAS,EMEAS,EMEAS
derialy,FENNEL,221,"['sova', 'killjoy', 'cypher', 'sage', 'neon']",485,0.79,152.2,0.79,68%,101.0,0.56,0.14,0.07,0.09,27%,18%,270,340,69,32,42,2024,False,0.79,0.66,0.29,Pacific,Pacific,Pacific
destruct1vee,Galakticos,313,"['omen', 'viper', 'sage', 'astra', 'raze']",1359,0.99,199.5,1.0,72%,133.2,0.69,0.3,0.1,0.1,28%,17%,943,940,412,142,136,2024,False,0.99,0.96,0.31,EMEAS,EMEAS,EMEAS
dgzin,Hero Base,242,"['jett', 'raze', 'neon', 'chamber']",1218,1.09,249.6,1.17,71%,159.0,0.87,0.17,0.19,0.15,28%,16%,1058,901,204,237,182,2024,False,1.09,1.04,0.08,Americas,Americas,Americas
dignified,OLD STINKY CAT,49,"['skye', 'kayo', 'gekko', 'breach']",338,1.01,191.2,0.94,70%,128.4,0.69,0.36,0.07,0.05,41%,10%,234,248,121,22,18,2024,False,1.01,0.79,0.36,Pacific,Pacific,Pacific
dip,SaD Esports,678,"['sova', 'jett', 'skye']",475,0.97,183.1,0.9,69%,123.3,0.62,0.31,0.06,0.08,27%,19%,294,325,149,30,36,2024,False,0.97,0.8,0.41,Americas,Americas,Americas
disisjohn,FOKUS,280,"['jett', 'chamber', 'raze', 'neon']",427,0.88,194.9,0.89,65%,131.4,0.69,0.14,0.2,0.17,28%,3%,296,331,59,84,72,2024,False,0.88,0.72,0.19,EMEAS,EMEAS,EMEAS
divine,LaZe,144,"['omen', 'skye', 'kayo', 'viper', 'sova']",664,1.0,192.7,0.98,71%,124.6,0.67,0.37,0.08,0.07,32%,12%,447,454,243,53,46,2024,False,1.0,0.87,0.4,Pacific,Pacific,Pacific
dizzy,Hungkuang Falcon,44,"['sova', 'gekko', 'omen', 'fade']",383,0.97,198.7,0.94,68%,130.3,0.69,0.29,0.08,0.12,30%,20%,264,280,110,32,47,2024,False,0.97,0.78,0.3,Pacific,Pacific,Pacific
docent,Galatasaray Esports,277,"['omen', 'viper', 'sage', 'skye', 'killjoy']",821,0.98,196.5,0.93,70%,128.9,0.69,0.31,0.08,0.09,29%,19%,564,605,258,63,75,2024,False,0.98,0.88,0.32,EMEAS,EMEAS,EMEAS
doenmo,IAM,60,"['yoru', 'raze', 'viper', 'gekko', 'sova']",438,0.96,209.1,0.95,66%,135.4,0.72,0.25,0.13,0.13,24%,10%,317,334,110,59,59,2024,False,0.96,0.79,0.24,Pacific,Pacific,Pacific
dokja,Peace And Love,71,['neon'],322,1.05,225.5,1.07,70%,141.2,0.81,0.17,0.07,0.11,28%,15%,260,244,56,24,36,2024,False,1.05,0.82,0.12,Pacific,Pacific,Pacific
dos9,Revenant Esports,90,"['jett', 'killjoy', 'viper', 'cypher', 'raze']",1028,1.17,240.8,1.25,74%,156.0,0.85,0.2,0.14,0.11,27%,16%,876,702,206,147,113,2024,False,1.17,1.09,0.1,Pacific,Pacific,Pacific
dragon,JiJieHao,243,"['jett', 'killjoy', 'raze', 'viper', 'omen']",684,1.2,227.6,1.27,73%,145.5,0.81,0.38,0.1,0.11,35%,19%,555,436,258,69,75,2024,False,1.2,1.05,0.22,Pacific,Pacific,Pacific
dragy,Cynical,198,"['raze', 'jett', 'omen', 'reyna', 'kayo']",296,0.89,185.1,0.83,69%,122.4,0.64,0.39,0.1,0.11,26%,11%,189,229,114,29,33,2024,True,0.89,0.68,0.47,Pacific,Pacific,Pacific
drakk,TP REVEN,90,"['jett', 'raze']",313,0.92,221.4,0.95,63%,144.2,0.77,0.17,0.21,0.26,28%,20%,242,254,53,66,82,2024,False,0.92,0.71,0.15,Americas,Americas,Americas
drakonz,Legacy,168,"['killjoy', 'omen', 'viper', 'brimstone', 'cypher']",1000,0.97,182.8,0.94,70%,120.7,0.65,0.3,0.07,0.09,31%,13%,646,684,304,69,89,2024,True,0.97,0.9,0.36,Americas,Americas,Americas
drky,İstanbul Wildcats,124,"['skye', 'breach', 'kayo', 'sova', 'viper']",794,0.92,161.5,0.82,73%,106.4,0.57,0.39,0.04,0.06,29%,14%,449,547,306,28,45,2024,False,0.92,0.83,0.6,EMEAS,EMEAS,EMEAS
duct,LAZY,229,"['breach', 'killjoy', 'chamber', 'omen', 'cypher']",275,0.79,158.1,0.7,65%,109.6,0.54,0.35,0.04,0.08,35%,6%,148,210,96,11,23,2024,False,0.79,0.6,0.59,Pacific,Pacific,Pacific
earthy,Barn nong chok,72,"['skye', 'breach', 'astra', 'fade', 'omen']",396,0.79,157.1,0.68,65%,103.6,0.51,0.37,0.05,0.09,22%,9%,202,298,146,18,34,2024,False,0.79,0.64,0.68,Pacific,Pacific,Pacific
ease,Onyx Ravens,260,"['omen', 'viper', 'jett', 'raze', 'breach']",910,0.97,182.8,0.95,71%,120.4,0.67,0.39,0.07,0.08,25%,16%,609,643,352,60,70,2024,False,0.97,0.89,0.43,,,
ebeeee,Fraggerz,269,"['omen', 'viper', 'astra', 'brimstone', 'sova']",953,0.89,171.2,0.82,69%,109.3,0.6,0.34,0.05,0.08,26%,17%,576,699,321,51,75,2024,False,0.89,0.82,0.47,EMEAS,EMEAS,EMEAS
efina,IAM,158,"['killjoy', 'cypher']",438,0.86,177.8,0.83,64%,124.8,0.62,0.21,0.08,0.12,25%,17%,271,325,93,35,52,2024,False,0.86,0.7,0.31,Pacific,Pacific,Pacific
electus,Team Occupy,140,"['kayo', 'sova', 'skye', 'breach', 'viper']",865,0.78,156.5,0.7,66%,104.3,0.53,0.32,0.06,0.09,28%,9%,461,654,274,49,75,2024,True,0.78,0.71,0.56,EMEAS,EMEAS,EMEAS
eleo,Ovation eSports,375,"['sova', 'fade', 'breach', 'skye']",552,0.76,152.3,0.68,65%,105.4,0.51,0.28,0.04,0.08,28%,5%,282,414,157,23,42,2024,False,0.76,0.65,0.53,EMEAS,EMEAS,EMEAS
elllement,CGN Esports,360,"['jett', 'raze', 'reyna', 'sage']",1402,1.11,239.0,1.2,70%,159.8,0.84,0.18,0.19,0.16,25%,19%,1173,977,250,271,227,2024,False,1.11,1.08,0.1,EMEAS,EMEAS,EMEAS
emman,NAOS,187,"['skye', 'raze', 'sage', 'kayo', 'sova']",974,0.97,180.3,0.97,75%,118.6,0.65,0.34,0.07,0.06,32%,15%,629,650,334,71,56,2024,False,0.97,0.9,0.4,Pacific,Pacific,Pacific
enes,Eintracht Frankfurt,124,"['omen', 'viper', 'astra', 'clove', 'brimstone']",671,0.87,172.5,0.83,67%,111.3,0.62,0.31,0.07,0.07,26%,13%,415,502,205,44,50,2024,False,0.87,0.76,0.41,EMEAS,EMEAS,EMEAS
erde,Furious Gaming,68,"['breach', 'sova', 'skye', 'fade', 'raze']",646,1.02,207.2,0.99,71%,138.0,0.71,0.32,0.1,0.1,25%,20%,459,462,208,62,66,2024,False,1.02,0.89,0.3,Americas,Americas,Americas
esperanza,NOEZ FOXX,266,"['killjoy', 'sova', 'breach', 'sage', 'cypher']",389,1.09,218.1,1.1,72%,145.2,0.77,0.26,0.1,0.07,31%,19%,299,273,100,39,26,2024,False,1.09,0.87,0.19,Pacific,Pacific,Pacific
evilkyk,Galorys,360,"['sova', 'skye', 'fade', 'kayo']",1514,0.89,157.4,0.84,71%,105.8,0.56,0.31,0.05,0.07,28%,16%,847,1014,464,71,104,2024,False,0.89,0.88,0.5,Americas,Americas,Americas
exampl,DIVIZON,275,"['sova', 'skye', 'kayo', 'cypher', 'killjoy']",710,1.11,193.9,1.11,74%,130.0,0.7,0.36,0.06,0.06,27%,7%,498,449,255,40,41,2024,False,1.11,0.98,0.35,EMEAS,EMEAS,EMEAS
excali,Medal Esports,539,"['raze', 'jett', 'kayo', 'skye', 'omen']",743,0.99,206.6,0.98,67%,138.4,0.72,0.2,0.12,0.12,29%,5%,536,549,148,90,91,2024,False,0.99,0.88,0.2,Pacific,Pacific,Pacific
exempt,EDGE,195,"['jett', 'kayo', 'raze', 'skye', 'breach']",365,0.9,164.8,0.82,74%,106.0,0.58,0.45,0.03,0.02,29%,14%,210,257,164,12,9,2024,False,0.9,0.71,0.68,Pacific,Pacific,Pacific
exirst,BOBO,89,"['jett', 'raze']",528,0.95,212.0,0.95,68%,141.0,0.73,0.18,0.13,0.14,27%,9%,384,406,97,66,75,2024,False,0.95,0.8,0.18,Pacific,Pacific,Pacific
exit,Twisted Minds Esports,331,"['jett', 'raze', 'chamber', 'killjoy', 'neon']",1098,1.02,218.1,1.06,69%,141.0,0.76,0.21,0.14,0.16,24%,17%,836,788,228,158,175,2024,False,1.02,0.96,0.18,EMEAS,EMEAS,EMEAS
ezk,iPGN,95,"['raze', 'killjoy', 'jett', 'iso']",394,0.99,229.4,1.0,66%,148.2,0.77,0.24,0.11,0.12,18%,12%,305,306,96,45,48,2024,False,0.99,0.8,0.18,Pacific,Pacific,Pacific
f1cio,ZY Gaming,237,"['viper', 'omen', 'jett', 'chamber']",409,1.12,208.5,1.07,74%,136.3,0.73,0.34,0.12,0.08,35%,11%,297,277,139,48,33,2024,False,1.12,0.91,0.29,China,China,China
f4ngeer,trashcan,87,"['jett', 'raze', 'killjoy', 'gekko', 'chamber']",651,1.1,232.1,1.12,71%,156.3,0.83,0.18,0.15,0.16,28%,11%,541,483,120,100,102,2024,False,1.1,0.96,0.11,EMEAS,EMEAS,EMEAS
fainz,PPP,185,"['jett', 'raze', 'neon', 'chamber', 'reyna']",535,0.86,206.9,0.89,63%,136.1,0.71,0.15,0.15,0.21,26%,5%,382,427,81,82,110,2024,False,0.86,0.73,0.18,EMEAS,EMEAS,EMEAS
falltw,Odd 1 OUT,427,"['omen', 'breach', 'viper', 'astra']",507,0.94,192.7,0.91,70%,129.5,0.69,0.3,0.1,0.11,26%,15%,349,384,154,52,55,2024,False,0.94,0.79,0.31,EMEAS,EMEAS,EMEAS
famouz,BOOM Esports,358,"['raze', 'jett', 'sova', 'chamber', 'kayo']",1192,1.13,247.1,1.18,73%,159.8,0.84,0.21,0.19,0.16,18%,17%,1007,850,253,232,185,2024,False,1.13,1.08,0.11,Pacific,Pacific,Pacific
famsii,GIANTX,183,"['jett', 'raze', 'chamber', 'omen', 'neon']",493,1.01,237.9,1.04,69%,153.5,0.83,0.24,0.17,0.16,28%,19%,407,390,117,86,80,2024,False,1.01,0.84,0.13,EMEAS,EMEAS,EMEAS
famzzam,SweetNsour,114,"['viper', 'gekko', 'sova', 'killjoy', 'fade']",1187,0.98,178.1,0.95,72%,115.6,0.63,0.32,0.08,0.07,23%,16%,742,784,381,90,82,2024,False,0.98,0.93,0.41,EMEAS,EMEAS,EMEAS
faustao,ARF TEAM,59,"['raze', 'jett', 'yoru']",772,0.96,227.5,0.99,68%,149.5,0.77,0.2,0.2,0.19,21%,28%,594,603,152,151,145,2024,False,0.96,0.86,0.16,Pacific,Pacific,Pacific
feeqn,OnlyFins,392,"['cypher', 'raze', 'killjoy', 'reyna', 'chamber']",991,1.02,198.6,1.01,71%,135.4,0.69,0.21,0.08,0.08,20%,12%,685,675,211,84,75,2024,False,1.02,0.95,0.24,,,
felix,SK Gaming,214,"['sova', 'viper', 'skye', 'fade', 'breach']",724,1.04,189.9,0.98,72%,128.5,0.65,0.34,0.08,0.07,25%,13%,468,477,249,57,49,2024,False,1.04,0.92,0.4,EMEAS,EMEAS,EMEAS
feniz,E-Xolos LAZER,175,"['cypher', 'killjoy', 'kayo', 'gekko']",597,0.96,183.6,0.96,71%,126.4,0.66,0.24,0.06,0.06,31%,12%,392,408,142,35,36,2024,False,0.96,0.83,0.29,Americas,Americas,Americas
fighter,The Ultimates,192,"['omen', 'jett', 'skye', 'raze', 'sova']",1351,0.97,210.1,0.97,67%,136.0,0.75,0.21,0.15,0.17,29%,13%,1016,1046,288,206,224,2024,False,0.97,0.94,0.18,EMEAS,EMEAS,EMEAS
filu,DSYRE,249,"['jett', 'raze', 'omen', 'astra']",631,1.23,255.9,1.35,74%,165.4,0.94,0.19,0.22,0.15,32%,24%,593,440,122,138,96,2024,False,1.23,1.07,0.04,EMEAS,EMEAS,EMEAS
fiziq,YFP Gaming,592,"['sova', 'skye', 'breach']",720,0.9,171.4,0.87,73%,112.3,0.58,0.31,0.08,0.11,24%,14%,417,479,221,56,77,2024,True,0.9,0.8,0.47,Americas,Americas,Americas
fizzy,MOUZ,313,"['cypher', 'killjoy', 'viper', 'omen']",1271,1.09,216.2,1.17,71%,141.8,0.77,0.21,0.09,0.09,31%,11%,984,838,263,120,112,2024,False,1.09,1.05,0.17,EMEAS,EMEAS,EMEAS
flickless,UCAM Esports Club,203,"['jett', 'breach', 'kayo', 'sage', 'skye']",493,1.13,188.9,1.03,75%,124.4,0.66,0.49,0.06,0.05,24%,22%,326,315,242,28,24,2024,False,1.13,0.94,0.58,EMEAS,EMEAS,EMEAS
florescent,Shopify Rebellion,458,"['jett', 'raze', 'neon', 'reyna']",323,1.23,267.9,1.23,71%,178.2,0.92,0.22,0.17,0.14,26%,15%,296,241,70,56,46,2024,False,1.23,0.96,0.06,Americas,Americas,Americas
florescent,Shopify Rebellion,458,"['jett', 'raze', 'neon', 'reyna']",323,1.23,267.9,1.23,71%,178.2,0.92,0.22,0.17,0.14,26%,15%,296,241,70,56,46,2024,False,1.23,0.96,0.06,Americas,Americas,Americas
florescent,Shopify Rebellion,458,"['jett', 'raze', 'neon', 'reyna']",323,1.23,267.9,1.23,71%,178.2,0.92,0.22,0.17,0.14,26%,15%,296,241,70,56,46,2024,False,1.23,0.96,0.06,Americas,Americas,Americas
florescent,Shopify Rebellion,458,"['jett', 'raze', 'neon', 'reyna']",323,1.23,267.9,1.23,71%,178.2,0.92,0.22,0.17,0.14,26%,15%,296,241,70,56,46,2024,False,1.23,0.96,0.06,Americas,Americas,Americas
florescent,Shopify Rebellion,458,"['jett', 'raze', 'neon', 'reyna']",323,1.23,267.9,1.23,71%,178.2,0.92,0.22,0.17,0.14,26%,15%,296,241,70,56,46,2024,False,1.23,0.96,0.06,Americas,Americas,Americas
florescent,Shopify Rebellion,458,"['jett', 'raze', 'neon', 'reyna']",323,1.23,267.9,1.23,71%,178.2,0.92,0.22,0.17,0.14,26%,15%,296,241,70,56,46,2024,False,1.23,0.96,0.06,Americas,Americas,Americas
florescent,Shopify Rebellion,458,"['jett', 'raze', 'neon', 'reyna']",323,1.23,267.9,1.23,71%,178.2,0.92,0.22,0.17,0.14,26%,15%,296,241,70,56,46,2024,False,1.23,0.96,0.06,Americas,Americas,Americas
florescent,Shopify Rebellion,458,"['jett', 'raze', 'neon', 'reyna']",323,1.23,267.9,1.23,71%,178.2,0.92,0.22,0.17,0.14,26%,15%,296,241,70,56,46,2024,False,1.23,0.96,0.06,Americas,Americas,Americas
flyuh,Moist x Shopify,541,"['sova', 'viper', 'kayo', 'breach', 'astra']",826,0.9,175.1,0.88,74%,112.7,0.6,0.45,0.07,0.1,26%,10%,494,560,371,55,83,2024,True,0.9,0.81,0.64,Americas,Americas,Americas
foods,Subversive,43,"['raze', 'sage', 'jett', 'killjoy', 'kayo']",214,0.81,193.3,0.76,59%,130.7,0.65,0.18,0.16,0.14,26%,13%,140,184,39,34,31,2024,False,0.81,0.58,0.25,Pacific,Pacific,Pacific
forbanz,XLD Gaming,226,"['jett', 'raze']",1160,1.01,229.3,1.02,68%,152.4,0.79,0.19,0.15,0.16,23%,13%,911,893,218,179,188,2024,False,1.01,0.96,0.14,Americas,Americas,Americas
forcee,OXEN,119,"['skye', 'kayo', 'sova', 'breach', 'viper']",455,0.97,182.2,0.87,72%,113.9,0.61,0.47,0.07,0.06,28%,17%,276,319,214,30,29,2024,False,0.97,0.8,0.65,Americas,Americas,Americas
foxie,DVM Esport,371,"['sova', 'sage', 'breach', 'omen', 'skye']",361,0.87,174.1,0.83,71%,114.6,0.59,0.32,0.08,0.09,31%,8%,212,255,114,28,32,2024,True,0.87,0.69,0.46,EMEAS,EMEAS,EMEAS
foxz,FULL SENSE,308,"['sova', 'skye', 'gekko', 'fade']",1255,1.06,202.0,1.07,74%,136.7,0.71,0.33,0.08,0.07,28%,19%,890,832,419,105,88,2024,False,1.06,1.02,0.31,Pacific,Pacific,Pacific
fr4nky,Twisted Minds Esports,349,"['sova', 'breach', 'skye']",247,0.96,189.6,0.87,73%,127.1,0.61,0.31,0.09,0.04,20%,4%,150,172,76,21,9,2024,False,0.96,0.71,0.42,EMEAS,EMEAS,EMEAS
francis,Sin Prisa Gaming,72,"['jett', 'fade', 'breach', 'skye', 'yoru']",694,0.95,184.6,0.94,70%,119.3,0.66,0.36,0.09,0.1,26%,12%,459,487,248,59,67,2024,False,0.95,0.84,0.41,Pacific,Pacific,Pacific
freeing,Rare Atom,96,"['cypher', 'killjoy', 'viper']",751,1.11,224.4,1.18,70%,148.7,0.8,0.17,0.1,0.08,34%,9%,600,509,130,73,63,2024,False,1.11,0.99,0.13,China,China,China
freyy,Zero Tenacity,259,"['omen', 'astra', 'viper', 'brimstone']",672,1.03,193.1,1.01,70%,130.3,0.7,0.32,0.07,0.08,27%,10%,469,465,218,50,52,2024,False,1.03,0.9,0.31,EMEAS,EMEAS,EMEAS
frizznatsz,5 Clown,208,"['sova', 'skye', 'fade', 'jett']",340,0.84,172.1,0.75,64%,115.6,0.59,0.25,0.06,0.14,26%,8%,199,265,84,19,46,2024,False,0.84,0.66,0.38,Pacific,Pacific,Pacific
fross,XSOUL,147,"['omen', 'astra', 'viper', 'brimstone', 'jett']",589,0.86,164.8,0.81,68%,107.4,0.57,0.34,0.06,0.08,21%,11%,334,412,199,38,50,2024,True,0.86,0.74,0.52,Americas,Americas,Americas
frostmind,Bigetron Arctic,306,"['killjoy', 'cypher', 'viper', 'omen', 'sova']",635,1.02,184.9,1.02,70%,130.6,0.68,0.19,0.06,0.06,34%,16%,433,426,123,36,39,2024,False,1.02,0.89,0.23,Pacific,Pacific,Pacific
furbsa,SaD Esports,582,"['jett', 'raze', 'chamber', 'cypher', 'yoru']",727,1.03,226.7,1.05,69%,149.3,0.8,0.19,0.17,0.13,33%,10%,583,556,139,121,97,2024,False,1.03,0.91,0.13,Americas,Americas,Americas
furyan,FTW Leça FC Esports,138,"['jett', 'raze', 'sova', 'kayo', 'skye']",249,0.91,206.7,0.86,64%,140.9,0.71,0.27,0.17,0.19,21%,28%,177,205,66,43,48,2024,False,0.91,0.68,0.26,EMEAS,EMEAS,EMEAS
gaabxx,RED Canids,227,"['jett', 'sova', 'skye', 'breach']",966,1.0,184.1,0.99,72%,121.9,0.64,0.33,0.08,0.08,25%,15%,616,624,319,80,76,2024,True,1.0,0.92,0.4,Americas,Americas,Americas
gabo,Carti World,36,"['killjoy', 'cypher', 'raze', 'gekko']",324,0.79,165.0,0.75,60%,114.3,0.59,0.14,0.07,0.09,32%,16%,191,254,45,24,28,2024,False,0.79,0.61,0.27,Pacific,Pacific,Pacific
ganter,Zen eSports,68,"['killjoy', 'raze', 'jett', 'sova', 'fade']",254,0.95,201.8,0.91,66%,135.5,0.68,0.19,0.1,0.14,23%,17%,173,191,47,25,35,2024,False,0.95,0.71,0.23,Americas,Americas,Americas
gatorada,Sengoku Gaming,88,"['omen', 'viper', 'brimstone', 'astra']",736,0.95,171.2,0.86,74%,110.6,0.59,0.49,0.07,0.06,21%,14%,432,504,359,54,47,2024,False,0.95,0.84,0.74,Pacific,Pacific,Pacific
gaurang,Alternate Realities,138,"['omen', 'brimstone', 'viper', 'astra']",402,0.8,158.3,0.73,63%,104.7,0.56,0.25,0.04,0.09,33%,15%,227,312,102,15,35,2024,False,0.8,0.65,0.42,Pacific,Pacific,Pacific
geeza,Maryville University,511,"['sova', 'cypher', 'killjoy', 'chamber', 'fade']",401,1.17,223.7,1.24,73%,150.4,0.86,0.14,0.11,0.08,32%,22%,344,278,58,45,33,2024,False,1.17,0.94,0.08,Americas,Americas,Americas
generalsteak,Six Karma,66,"['viper', 'killjoy', 'sova', 'breach', 'fade']",504,0.85,169.2,0.78,67%,114.3,0.58,0.29,0.05,0.08,29%,8%,291,373,146,27,40,2024,False,0.85,0.71,0.44,Americas,Americas,Americas
getoxic,Team Occupy,58,"['killjoy', 'brimstone', 'breach', 'kayo', 'sage']",371,0.71,142.1,0.64,64%,95.0,0.49,0.32,0.06,0.09,21%,11%,182,286,117,22,35,2024,False,0.71,0.57,0.63,EMEAS,EMEAS,EMEAS
gghuiii,Oblivion Force,93,"['jett', 'raze', 'chamber']",393,1.0,220.8,1.05,69%,147.7,0.78,0.16,0.19,0.18,24%,23%,308,292,63,76,72,2024,False,1.0,0.8,0.14,Pacific,Pacific,Pacific
ghoul33,THE 7,42,"['jett', 'iso', 'raze', 'omen']",594,1.03,239.0,1.14,70%,154.8,0.86,0.18,0.18,0.14,37%,15%,511,450,108,106,84,2024,False,1.03,0.89,0.09,Americas,Americas,Americas
globex,Chipi Chapa's,87,"['omen', 'raze', 'yoru', 'jett', 'viper']",1067,1.0,203.5,0.98,71%,135.7,0.7,0.32,0.12,0.11,22%,11%,749,765,341,130,117,2024,False,1.0,0.94,0.31,EMEAS,EMEAS,EMEAS
gloomy,HOWL Esports,181,"['sova', 'viper', 'jett', 'gekko', 'chamber']",1045,0.89,167.7,0.82,70%,113.0,0.56,0.33,0.07,0.1,20%,13%,585,717,344,78,106,2024,False,0.89,0.83,0.52,EMEAS,EMEAS,EMEAS
glovee,Galakticos,273,"['sova', 'skye', 'fade', 'viper', 'astra']",1359,0.9,173.7,0.87,71%,115.6,0.61,0.33,0.06,0.09,24%,13%,824,943,448,85,117,2024,True,0.9,0.87,0.45,EMEAS,EMEAS,EMEAS
glyph,ILLICIT,809,"['omen', 'viper', 'astra', 'sova', 'killjoy']",414,1.01,212.8,0.96,71%,134.3,0.69,0.32,0.06,0.08,21%,11%,286,297,132,25,30,2024,False,1.01,0.82,0.33,Americas,Americas,Americas
gmd,TSM,555,"['omen', 'astra', 'breach', 'raze', 'brimstone']",1339,1.08,210.3,1.04,75%,136.9,0.73,0.38,0.08,0.07,29%,16%,980,943,511,110,99,2024,False,1.08,1.05,0.33,Americas,Americas,Americas
goaster,Mandatory,298,"['raze', 'jett', 'chamber', 'sova']",666,1.03,219.1,1.02,70%,143.8,0.77,0.19,0.16,0.14,25%,10%,513,503,125,109,93,2024,False,1.03,0.9,0.16,,,
goddead,IAM,202,"['jett', 'kayo', 'breach', 'sova', 'skye']",438,0.86,169.3,0.81,70%,110.8,0.6,0.38,0.07,0.08,29%,14%,264,325,165,29,33,2024,False,0.86,0.7,0.53,Pacific,Pacific,Pacific
gon,FENNEL,158,"['omen', 'viper', 'astra', 'brimstone']",1043,0.97,183.4,0.96,72%,119.4,0.66,0.36,0.06,0.07,29%,10%,684,709,372,63,77,2024,False,0.97,0.91,0.41,Pacific,Pacific,Pacific
gotten,Alter Ego,116,"['omen', 'skye', 'breach', 'kayo']",757,0.97,181.8,0.95,72%,119.4,0.65,0.34,0.08,0.07,33%,15%,489,516,259,63,51,2024,False,0.97,0.87,0.4,Pacific,Pacific,Pacific
griguaj,NOVO Esports,56,"['omen', 'raze', 'astra', 'viper', 'sage']",250,0.82,159.6,0.74,72%,101.5,0.52,0.38,0.06,0.1,17%,16%,129,174,95,16,24,2024,False,0.82,0.61,0.68,EMEAS,EMEAS,EMEAS
